UserID;Province;Gender;Race;Age;Channel;Age_Group;Record_Date;Record_Time;Time_Of_Day;Duration_Time;Day_Name;Month_Name
2414971;Gauteng;male;white;32;SuperSport Blitz;Adult;2016/02/01;19:54:00;Afternoon;01:30:28;Mon;Feb
2414971;Gauteng;male;white;32;Cartoon Network;Adult;2016/02/03;14:24:00;Midday;01:30:08;Wed;Feb
2414971;Gauteng;male;white;32;Africa Magic;Adult;2016/02/03;20:24:00;Night;01:30:07;Wed;Feb
820601;Kwazulu Natal;male;indian_asian;35;SawSee;Adult;2016/02/25;21:04:00;Night;01:30:26;Thu;Feb
820601;Kwazulu Natal;male;indian_asian;35;Supersport Live Events;Adult;2016/02/25;19:43:00;Afternoon;01:30:00;Thu;Feb
820601;Kwazulu Natal;male;indian_asian;35;ICC Cricket World Cup 2011;Adult;2016/03/23;10:19:00;Morning;01:35:04;Wed;Mar
773728;Gauteng;male;None;36;Boomerang;Adult;2016/02/06;18:28:00;Afternoon;01:30:23;Sat;Feb
585831;Gauteng;female;white;33;Boomerang;Adult;2016/01/02;11:43:00;Morning;01:31:39;Sat;Jan
608113;Gauteng;male;black;25;Cartoon Network;Adult;2016/01/08;22:35:00;Night;01:30:00;Fri;Jan
809183;Gauteng;male;black;44;Live on SuperSport;Adult;2016/02/08;23:32:00;Night;01:33:30;Mon;Feb
791497;Mpumalanga;male;black;34;M-Net;Adult;2016/01/19;20:21:00;Night;01:30:57;Tue;Jan
791497;Mpumalanga;male;black;34;Cartoon Network;Adult;2016/01/14;23:50:00;Night;01:30:02;Thu;Jan
926319;Limpopo;male;None;28;ICC Cricket World Cup 2011;Adult;2016/03/30;15:35:00;Midday;01:38:52;Wed;Mar
926319;Limpopo;male;None;28;Africa Magic;Adult;2016/03/30;21:52:00;Night;01:30:19;Wed;Mar
2059372;Gauteng;male;black;33;Trace TV;Adult;2016/01/19;18:26:00;Afternoon;01:30:00;Tue;Jan
615122;Mpumalanga;male;black;24;Supersport Live Events;Adult;2016/01/10;16:01:00;Afternoon;01:30:40;Sun;Jan
830980;Kwazulu Natal;male;indian_asian;42;Channel O;Adult;2016/03/02;23:49:00;Night;01:31:12;Wed;Mar
830980;Kwazulu Natal;male;indian_asian;42;ICC Cricket World Cup 2011;Adult;2016/03/18;11:46:00;Morning;02:02:46;Fri;Mar
830980;Kwazulu Natal;male;indian_asian;42;SuperSport Blitz;Adult;2016/03/04;15:22:00;Midday;01:46:50;Fri;Mar
830980;Kwazulu Natal;male;indian_asian;42;E! Entertainment;Adult;2016/03/04;13:46:00;Midday;01:30:44;Fri;Mar
830980;Kwazulu Natal;male;indian_asian;42;Channel O;Adult;2016/03/05;09:25:00;Morning;01:33:42;Sat;Mar
830980;Kwazulu Natal;male;indian_asian;42;Africa Magic;Adult;2016/03/06;23:45:00;Night;01:30:04;Sun;Mar
830980;Kwazulu Natal;male;indian_asian;42;Boomerang;Adult;2016/03/06;20:12:00;Night;01:33:07;Sun;Mar
830980;Kwazulu Natal;male;indian_asian;42;ICC Cricket World Cup 2011;Adult;2016/03/07;15:18:00;Midday;01:35:24;Mon;Mar
830980;Kwazulu Natal;male;indian_asian;42;ICC Cricket World Cup 2011;Adult;2016/03/25;16:05:00;Afternoon;01:31:48;Fri;Mar
2285956;Limpopo;male;black;40;Channel O;Adult;2016/03/04;07:53:00;Morning;01:30:09;Fri;Mar
2285956;Limpopo;male;black;40;Channel O;Adult;2016/03/20;18:44:00;Afternoon;01:49:27;Sun;Mar
2285956;Limpopo;male;black;40;Channel O;Adult;2016/03/07;13:11:00;Midday;01:36:54;Mon;Mar
159156;None;None;None;0;Cartoon Network;Children;2016/03/06;12:17:00;Midday;01:30:21;Sun;Mar
820685;Limpopo;male;indian_asian;26;ICC Cricket World Cup 2011;Adult;2016/02/26;19:08:00;Afternoon;01:30:46;Fri;Feb
820685;Limpopo;male;indian_asian;26;MK;Adult;2016/03/02;07:13:00;Morning;01:30:20;Wed;Mar
820685;Limpopo;male;indian_asian;26;ICC Cricket World Cup 2011;Adult;2016/02/27;10:16:00;Morning;01:30:52;Sat;Feb
820685;Limpopo;male;indian_asian;26;ICC Cricket World Cup 2011;Adult;2016/02/28;18:38:00;Afternoon;01:34:26;Sun;Feb
832021;Gauteng;female;black;32;Africa Magic;Adult;2016/03/11;12:25:00;Midday;01:31:54;Fri;Mar
832021;Gauteng;female;black;32;Trace TV;Adult;2016/03/01;15:13:00;Midday;01:30:39;Tue;Mar
832021;Gauteng;female;black;32;Cartoon Network;Adult;2016/03/01;15:11:00;Midday;01:30:14;Tue;Mar
820695;Gauteng;male;black;33;ICC Cricket World Cup 2011;Adult;2016/03/03;11:58:00;Morning;01:34:42;Thu;Mar
820695;Gauteng;male;black;33;Supersport Live Events;Adult;2016/03/07;21:45:00;Night;01:30:00;Mon;Mar
939925;Gauteng;male;indian_asian;26;ICC Cricket World Cup 2011;Adult;2016/03/29;13:20:00;Midday;01:46:18;Tue;Mar
939925;Gauteng;male;indian_asian;26;Trace TV;Adult;2016/03/29;20:36:00;Night;01:31:36;Tue;Mar
788942;Western Cape;male;coloured;32;Boomerang;Adult;2016/02/11;06:31:00;Morning;01:30:33;Thu;Feb
2368852;Mpumalanga;male;black;35;Boomerang;Adult;2016/02/19;17:46:00;Afternoon;01:30:43;Fri;Feb
2368852;Mpumalanga;male;black;35;Channel O;Adult;2016/01/01;21:20:00;Night;01:33:27;Fri;Jan
2368852;Mpumalanga;male;black;35;Cartoon Network;Adult;2016/01/01;03:39:00;Morning;01:30:00;Fri;Jan
2368852;Mpumalanga;male;black;35;Trace TV;Adult;2016/01/03;22:02:00;Night;01:33:27;Sun;Jan
2368852;Mpumalanga;male;black;35;CNN;Adult;2016/01/04;12:06:00;Midday;01:30:44;Mon;Jan
2368852;Mpumalanga;male;black;35;Africa Magic;Adult;2016/01/03;06:23:00;Morning;01:30:00;Sun;Jan
2368852;Mpumalanga;male;black;35;Boomerang;Adult;2016/01/15;15:34:00;Midday;01:31:25;Fri;Jan
2368852;Mpumalanga;male;black;35;Africa Magic;Adult;2016/01/07;05:53:00;Morning;01:30:00;Thu;Jan
2368852;Mpumalanga;male;black;35;Cartoon Network;Adult;2016/02/01;16:39:00;Afternoon;01:41:11;Mon;Feb
2368852;Mpumalanga;male;black;35;Vuzu;Adult;2016/01/03;23:20:00;Night;01:30:12;Sun;Jan
2368852;Mpumalanga;male;black;35;Channel O;Adult;2016/01/21;22:26:00;Night;01:44:33;Thu;Jan
2368852;Mpumalanga;male;black;35;Africa Magic;Adult;2016/02/01;13:39:00;Midday;01:38:03;Mon;Feb
2368852;Mpumalanga;male;black;35;Vuzu;Adult;2016/01/15;20:55:00;Night;01:31:40;Fri;Jan
2368852;Mpumalanga;male;black;35;MK;Adult;2016/03/23;08:07:00;Morning;01:30:15;Wed;Mar
2368852;Mpumalanga;male;black;35;E! Entertainment;Adult;2016/03/07;19:34:00;Afternoon;01:33:48;Mon;Mar
2368852;Mpumalanga;male;black;35;SawSee;Adult;2016/03/10;12:32:00;Midday;01:39:58;Thu;Mar
869202;Mpumalanga;female;None;36;CNN;Adult;2016/03/13;08:28:00;Morning;01:30:00;Sun;Mar
832036;Mpumalanga;male;black;46;Boomerang;Adult;2016/01/28;18:35:00;Afternoon;01:41:08;Thu;Jan
788945;Free State;male;black;33;Africa Magic;Adult;2016/02/14;03:31:00;Morning;01:31:01;Sun;Feb
809249;Kwazulu Natal;male;black;38;Channel O;Adult;2016/02/20;19:17:00;Afternoon;01:42:15;Sat;Feb
809249;Kwazulu Natal;male;black;38;Channel O;Adult;2016/02/17;07:48:00;Morning;01:31:30;Wed;Feb
809249;Kwazulu Natal;male;black;38;Africa Magic;Adult;2016/02/28;23:15:00;Night;01:46:53;Sun;Feb
866478;Western Cape;male;white;31;Supersport Live Events;Adult;2016/03/11;18:58:00;Afternoon;01:30:44;Fri;Mar
793835;Free State;male;white;30;M-Net;Adult;2016/01/18;01:22:00;Morning;01:30:12;Mon;Jan
98046;Kwazulu Natal;male;black;31;Africa Magic;Adult;2016/01/04;22:41:00;Night;01:30:14;Mon;Jan
98046;Kwazulu Natal;male;black;31;Trace TV;Adult;2016/01/07;22:15:00;Night;01:36:33;Thu;Jan
98046;Kwazulu Natal;male;black;31;Channel O;Adult;2016/01/13;20:36:00;Night;01:32:48;Wed;Jan
100538;None;None;None;0;Supersport Live Events;Children;2016/03/24;16:25:00;Afternoon;03:02:30;Thu;Mar
2368945;Western Cape;female;coloured;42;ICC Cricket World Cup 2011;Adult;2016/02/20;05:54:00;Morning;01:30:28;Sat;Feb
2368945;Western Cape;female;coloured;42;ICC Cricket World Cup 2011;Adult;2016/03/03;09:04:00;Morning;03:39:56;Thu;Mar
1385756;Western Cape;female;black;34;M-Net;Adult;2016/01/17;11:31:00;Morning;01:33:48;Sun;Jan
1385756;Western Cape;female;black;34;SawSee;Adult;2016/01/05;01:20:00;Morning;01:43:15;Tue;Jan
530495;Gauteng;female;black;30;SawSee;Adult;2016/01/09;19:20:00;Afternoon;01:30:17;Sat;Jan
789004;Northern Cape;male;None;36;Africa Magic;Adult;2016/02/22;21:17:00;Night;01:32:09;Mon;Feb
789004;Northern Cape;male;None;36;Channel O;Adult;2016/02/04;10:25:00;Morning;01:47:21;Thu;Feb
789004;Northern Cape;male;None;36;SuperSport Blitz;Adult;2016/02/07;15:59:00;Midday;01:32:20;Sun;Feb
789004;Northern Cape;male;None;36;Africa Magic;Adult;2016/02/10;21:42:00;Night;01:31:29;Wed;Feb
789004;Northern Cape;male;None;36;Boomerang;Adult;2016/02/04;14:23:00;Midday;01:30:51;Thu;Feb
789004;Northern Cape;male;None;36;Africa Magic;Adult;2016/02/09;12:58:00;Midday;01:30:33;Tue;Feb
789004;Northern Cape;male;None;36;Supersport Live Events;Adult;2016/02/12;13:54:00;Midday;01:32:58;Fri;Feb
789004;Northern Cape;male;None;36;Africa Magic;Adult;2016/02/23;14:03:00;Midday;01:32:03;Tue;Feb
2216346;Western Cape;female;coloured;48;Boomerang;Adult;2016/02/13;22:57:00;Night;01:33:24;Sat;Feb
1999889;Western Cape;male;coloured;34;ICC Cricket World Cup 2011;Adult;2016/02/24;13:35:00;Midday;01:33:48;Wed;Feb
1999889;Western Cape;male;coloured;34;Supersport Live Events;Adult;2016/02/16;18:06:00;Afternoon;01:52:30;Tue;Feb
1999889;Western Cape;male;coloured;34;Supersport Live Events;Adult;2016/01/26;06:46:00;Morning;01:31:50;Tue;Jan
1999889;Western Cape;male;coloured;34;Supersport Live Events;Adult;2016/01/26;06:49:00;Morning;01:31:44;Tue;Jan
1999889;Western Cape;male;coloured;34;Break in transmission;Adult;2016/02/27;17:00:00;Afternoon;01:30:15;Sat;Feb
1999889;Western Cape;male;coloured;34;Trace TV;Adult;2016/02/08;11:53:00;Morning;01:32:48;Mon;Feb
2426231;Gauteng;male;indian_asian;32;ICC Cricket World Cup 2011;Adult;2016/03/11;12:18:00;Midday;01:40:26;Fri;Mar
2426231;Gauteng;male;indian_asian;32;ICC Cricket World Cup 2011;Adult;2016/03/23;10:31:00;Morning;01:37:32;Wed;Mar
2426231;Gauteng;male;indian_asian;32;ICC Cricket World Cup 2011;Adult;2016/03/23;10:44:00;Morning;01:37:50;Wed;Mar
2426231;Gauteng;male;indian_asian;32;ICC Cricket World Cup 2011;Adult;2016/03/23;14:20:00;Midday;01:32:02;Wed;Mar
2426231;Gauteng;male;indian_asian;32;CNN;Adult;2016/03/05;13:23:00;Midday;01:30:14;Sat;Mar
2426231;Gauteng;male;indian_asian;32;kykNET;Adult;2016/03/06;00:31:00;Morning;01:31:42;Sun;Mar
2426231;Gauteng;male;indian_asian;32;SuperSport Blitz;Adult;2016/03/26;10:29:00;Morning;01:32:34;Sat;Mar
803869;Mpumalanga;male;None;43;Supersport Live Events;Adult;2016/03/08;19:36:00;Afternoon;01:31:10;Tue;Mar
809323;Mpumalanga;female;coloured;35;Trace TV;Adult;2016/02/24;12:24:00;Midday;01:30:39;Wed;Feb
809323;Mpumalanga;female;coloured;35;Trace TV;Adult;2016/02/04;12:18:00;Midday;01:33:45;Thu;Feb
930443;Gauteng;female;indian_asian;47;Boomerang;Adult;2016/03/30;22:24:00;Night;01:30:13;Wed;Mar
894260;Western Cape;male;white;39;Boomerang;Adult;2016/03/17;18:32:00;Afternoon;01:30:33;Thu;Mar
2203762;Mpumalanga;male;black;31;Trace TV;Adult;2016/02/16;16:57:00;Afternoon;01:30:48;Tue;Feb
2203762;Mpumalanga;male;black;31;Supersport Live Events;Adult;2016/02/04;07:56:00;Morning;01:31:04;Thu;Feb
2203762;Mpumalanga;male;black;31;Africa Magic;Adult;2016/01/24;21:08:00;Night;01:30:18;Sun;Jan
2203762;Mpumalanga;male;black;31;Supersport Live Events;Adult;2016/01/25;21:20:00;Night;01:30:00;Mon;Jan
2203762;Mpumalanga;male;black;31;CNN;Adult;2016/02/03;12:14:00;Midday;01:31:16;Wed;Feb
2203762;Mpumalanga;male;black;31;Sawsee;Adult;2016/02/08;21:04:00;Night;01:30:48;Mon;Feb
789054;Western Cape;male;black;42;kykNET;Adult;2016/01/30;19:03:00;Afternoon;01:44:51;Sat;Jan
789054;Western Cape;male;black;42;CNN;Adult;2016/02/09;00:27:00;Morning;01:31:42;Tue;Feb
809362;Gauteng;male;black;36;E! Entertainment;Adult;2016/02/15;17:02:00;Afternoon;01:37:52;Mon;Feb
809362;Gauteng;male;black;36;Africa Magic;Adult;2016/02/15;21:58:00;Night;01:30:00;Mon;Feb
809362;Gauteng;male;black;36;Africa Magic;Adult;2016/02/14;15:50:00;Midday;01:33:43;Sun;Feb
869328;Gauteng;female;indian_asian;42;Cartoon Network;Adult;2016/02/24;17:59:00;Afternoon;01:31:01;Wed;Feb
869328;Gauteng;female;indian_asian;42;Cartoon Network;Adult;2016/03/04;18:11:00;Afternoon;01:30:36;Fri;Mar
869328;Gauteng;female;indian_asian;42;SuperSport Blitz;Adult;2016/03/19;17:16:00;Afternoon;01:33:52;Sat;Mar
789064;Western Cape;female;coloured;27;Trace TV;Adult;2016/02/14;16:24:00;Afternoon;01:32:18;Sun;Feb
789064;Western Cape;female;coloured;27;Supersport Live Events;Adult;2016/02/01;08:27:00;Morning;01:33:00;Mon;Feb
809382;Gauteng;male;black;24;Africa Magic;Adult;2016/02/20;22:15:00;Night;01:44:31;Sat;Feb
809382;Gauteng;male;black;24;CNN;Adult;2016/02/28;19:27:00;Afternoon;01:34:38;Sun;Feb
786452;Gauteng;male;white;28;Supersport Live Events;Adult;2016/03/11;18:50:00;Afternoon;01:31:22;Fri;Mar
786452;Gauteng;male;white;28;Boomerang;Adult;2016/02/29;01:09:00;Morning;01:50:51;Mon;Feb
940108;Mpumalanga;male;black;22;Trace TV;Adult;2016/03/30;18:31:00;Afternoon;01:30:27;Wed;Mar
940108;Mpumalanga;male;black;22;ICC Cricket World Cup 2011;Adult;2016/03/26;17:39:00;Afternoon;01:33:14;Sat;Mar
940108;Mpumalanga;male;black;22;Cartoon Network;Adult;2016/03/29;08:47:00;Morning;01:30:00;Tue;Mar
809398;Western Cape;male;black;37;Supersport Live Events;Adult;2016/01/05;22:27:00;Night;01:56:06;Tue;Jan
886109;Eastern Cape;male;indian_asian;31;ICC Cricket World Cup 2011;Adult;2016/03/20;12:10:00;Midday;01:32:36;Sun;Mar
855864;Kwazulu Natal;female;coloured;26;SawSee;Adult;2016/03/27;11:33:00;Morning;01:30:38;Sun;Mar
797707;North West;male;white;41;Supersport Live Events;Adult;2016/02/17;17:41:00;Afternoon;01:32:04;Wed;Feb
809448;Western Cape;male;coloured;20;Cartoon Network;Adult;2016/02/19;15:35:00;Midday;01:32:46;Fri;Feb
809448;Western Cape;male;coloured;20;Supersport Live Events;Adult;2016/03/05;20:49:00;Night;01:34:44;Sat;Mar
919677;Gauteng;female;white;26;Boomerang;Adult;2016/03/27;21:16:00;Night;01:30:16;Sun;Mar
820978;Northern Cape;male;black;39;Cartoon Network;Adult;2016/02/26;08:06:00;Morning;01:31:06;Fri;Feb
820978;Northern Cape;male;black;39;Africa Magic;Adult;2016/03/02;15:19:00;Midday;01:30:58;Wed;Mar
820978;Northern Cape;male;black;39;Africa Magic;Adult;2016/03/11;16:25:00;Afternoon;01:31:02;Fri;Mar
820978;Northern Cape;male;black;39;CNN;Adult;2016/03/23;07:40:00;Morning;02:05:50;Wed;Mar
820978;Northern Cape;male;black;39;Supersport Live Events;Adult;2016/03/20;16:39:00;Afternoon;01:30:24;Sun;Mar
820978;Northern Cape;male;black;39;SuperSport Blitz;Adult;2016/02/28;16:34:00;Afternoon;01:33:32;Sun;Feb
820978;Northern Cape;male;black;39;Boomerang;Adult;2016/03/09;16:51:00;Afternoon;01:32:25;Wed;Mar
820978;Northern Cape;male;black;39;CNN;Adult;2016/03/09;15:56:00;Midday;01:30:20;Wed;Mar
820978;Northern Cape;male;black;39;Boomerang;Adult;2016/03/25;19:50:00;Afternoon;01:45:58;Fri;Mar
820978;Northern Cape;male;black;39;ICC Cricket World Cup 2011;Adult;2016/03/25;17:54:00;Afternoon;01:47:08;Fri;Mar
789148;Western Cape;male;coloured;36;ICC Cricket World Cup 2011;Adult;2016/03/06;07:39:00;Morning;01:32:38;Sun;Mar
789156;Mpumalanga;male;black;23;Channel O;Adult;2016/01/16;17:48:00;Afternoon;01:30:45;Sat;Jan
789156;Mpumalanga;male;black;23;Boomerang;Adult;2016/01/16;21:23:00;Night;01:52:44;Sat;Jan
789156;Mpumalanga;male;black;23;Trace TV;Adult;2016/01/15;07:06:00;Morning;01:33:36;Fri;Jan
821010;Limpopo;male;indian_asian;33;ICC Cricket World Cup 2011;Adult;2016/02/24;12:34:00;Midday;01:32:10;Wed;Feb
2360384;Mpumalanga;male;black;37;SuperSport Blitz;Adult;2016/02/21;12:17:00;Midday;01:35:58;Sun;Feb
2360384;Mpumalanga;male;black;37;SuperSport Blitz;Adult;2016/02/02;12:36:00;Midday;01:30:00;Tue;Feb
2360384;Mpumalanga;male;black;37;Boomerang;Adult;2016/03/11;18:32:00;Afternoon;01:30:19;Fri;Mar
2360384;Mpumalanga;male;black;37;SuperSport Blitz;Adult;2016/01/12;11:26:00;Morning;01:34:14;Tue;Jan
2360384;Mpumalanga;male;black;37;SawSee;Adult;2016/01/13;16:06:00;Afternoon;01:34:42;Wed;Jan
2360384;Mpumalanga;male;black;37;Trace TV;Adult;2016/03/16;14:10:00;Midday;01:30:36;Wed;Mar
2360384;Mpumalanga;male;black;37;SuperSport Blitz;Adult;2016/02/23;06:48:00;Morning;01:36:50;Tue;Feb
2360384;Mpumalanga;male;black;37;Channel O;Adult;2016/03/01;18:37:00;Afternoon;02:11:06;Tue;Mar
809500;Gauteng;male;coloured;28;SuperSport Blitz;Adult;2016/02/19;08:03:00;Morning;01:31:58;Fri;Feb
809500;Gauteng;male;coloured;28;Cartoon Network;Adult;2016/02/20;08:37:00;Morning;01:51:00;Sat;Feb
832310;Kwazulu Natal;male;indian_asian;37;SawSee;Adult;2016/03/05;17:43:00;Afternoon;01:30:13;Sat;Mar
2360394;Gauteng;male;white;43;Supersport Live Events;Adult;2016/02/25;09:40:00;Morning;01:33:30;Thu;Feb
832320;Gauteng;female;black;32;Channel O;Adult;2016/03/15;17:12:00;Afternoon;02:46:12;Tue;Mar
832320;Gauteng;female;black;32;Channel O;Adult;2016/02/28;12:22:00;Midday;03:19:03;Sun;Feb
809516;Mpumalanga;female;black;23;Trace TV;Adult;2016/02/21;14:42:00;Midday;01:31:45;Sun;Feb
809516;Mpumalanga;female;black;23;Trace TV;Adult;2016/02/22;07:26:00;Morning;02:43:00;Mon;Feb
809516;Mpumalanga;female;black;23;Africa Magic;Adult;2016/02/21;17:51:00;Afternoon;01:30:07;Sun;Feb
2203948;Kwazulu Natal;male;indian_asian;44;SuperSport Blitz;Adult;2016/03/29;07:48:00;Morning;01:30:54;Tue;Mar
751018;North West;male;white;27;M-Net;Adult;2016/01/28;19:03:00;Afternoon;01:30:35;Thu;Jan
751018;North West;male;white;27;E! Entertainment;Adult;2016/01/28;18:57:00;Afternoon;01:32:00;Thu;Jan
777525;Northern Cape;male;indian_asian;34;Supersport Live Events;Adult;2016/03/03;16:46:00;Afternoon;01:38:56;Thu;Mar
466620;Northern Cape;male;black;27;Boomerang;Adult;2016/01/11;21:27:00;Night;01:30:00;Mon;Jan
809578;Limpopo;female;black;23;Boomerang;Adult;2016/02/19;03:49:00;Morning;01:30:00;Fri;Feb
809578;Limpopo;female;black;23;Africa Magic;Adult;2016/02/21;15:04:00;Midday;01:30:06;Sun;Feb
809578;Limpopo;female;black;23;Channel O;Adult;2016/02/19;14:51:00;Midday;01:35:00;Fri;Feb
821120;None;None;None;0;ICC Cricket World Cup 2011;Children;2016/03/02;11:28:00;Morning;01:38:02;Wed;Mar
821120;None;None;None;0;ICC Cricket World Cup 2011;Children;2016/03/30;18:42:00;Afternoon;01:39:16;Wed;Mar
893107;Gauteng;male;white;24;Cartoon Network;Adult;2016/03/26;17:56:00;Afternoon;01:33:00;Sat;Mar
893107;Gauteng;male;white;24;Cartoon Network;Adult;2016/03/26;12:27:00;Midday;01:31:14;Sat;Mar
1107332;Gauteng;male;black;23;SuperSport Blitz;Adult;2016/01/24;11:06:00;Morning;01:30:08;Sun;Jan
1107332;Gauteng;male;black;23;Supersport Live Events;Adult;2016/01/22;14:24:00;Midday;01:30:10;Fri;Jan
1107332;Gauteng;male;black;23;E! Entertainment;Adult;2016/01/28;21:39:00;Night;01:35:44;Thu;Jan
789254;Mpumalanga;male;black;24;SuperSport Blitz;Adult;2016/01/16;13:43:00;Midday;01:30:48;Sat;Jan
789254;Mpumalanga;male;black;24;Channel O;Adult;2016/01/19;20:27:00;Night;01:30:03;Tue;Jan
789254;Mpumalanga;male;black;24;Channel O;Adult;2016/01/20;21:00:00;Night;01:30:03;Wed;Jan
789254;Mpumalanga;male;black;24;Channel O;Adult;2016/01/22;20:46:00;Night;01:36:48;Fri;Jan
789254;Mpumalanga;male;black;24;Trace TV;Adult;2016/01/24;08:58:00;Morning;01:46:03;Sun;Jan
789254;Mpumalanga;male;black;24;Channel O;Adult;2016/01/20;22:04:00;Night;01:38:12;Wed;Jan
789254;Mpumalanga;male;black;24;Africa Magic;Adult;2016/01/23;08:25:00;Morning;01:30:04;Sat;Jan
789254;Mpumalanga;male;black;24;Channel O;Adult;2016/01/19;16:13:00;Afternoon;01:30:51;Tue;Jan
789254;Mpumalanga;male;black;24;Channel O;Adult;2016/01/23;22:31:00;Night;01:30:45;Sat;Jan
789254;Mpumalanga;male;black;24;Supersport Live Events;Adult;2016/01/16;13:42:00;Midday;01:30:22;Sat;Jan
789254;Mpumalanga;male;black;24;SuperSport Blitz;Adult;2016/01/25;10:50:00;Morning;01:30:00;Mon;Jan
789254;Mpumalanga;male;black;24;Supersport Live Events;Adult;2016/01/16;17:05:00;Afternoon;01:33:56;Sat;Jan
789256;Mpumalanga;male;black;27;Supersport Live Events;Adult;2016/01/15;20:00:00;Night;01:42:44;Fri;Jan
789256;Mpumalanga;male;black;27;Trace TV;Adult;2016/01/06;12:34:00;Midday;01:32:03;Wed;Jan
789256;Mpumalanga;male;black;27;Boomerang;Adult;2016/01/24;05:41:00;Morning;01:33:09;Sun;Jan
582896;Western Cape;male;white;19;Trace TV;Teenager;2016/01/05;23:50:00;Night;01:30:00;Tue;Jan
582896;Western Cape;male;white;19;Trace TV;Teenager;2016/01/02;13:24:00;Midday;01:30:00;Sat;Jan
789288;Limpopo;male;indian_asian;25;Africa Magic;Adult;2016/02/19;22:34:00;Night;01:30:23;Fri;Feb
789288;Limpopo;male;indian_asian;25;Africa Magic;Adult;2016/02/07;13:53:00;Midday;01:30:23;Sun;Feb
789288;Limpopo;male;indian_asian;25;SuperSport Blitz;Adult;2016/02/06;22:11:00;Night;01:30:00;Sat;Feb
705439;Limpopo;male;black;19;Channel O;Teenager;2016/02/08;09:35:00;Morning;01:30:00;Mon;Feb
882688;Limpopo;male;indian_asian;36;SuperSport Blitz;Adult;2016/03/19;12:52:00;Midday;01:30:54;Sat;Mar
2000160;North West;male;black;43;SuperSport Blitz;Adult;2016/03/04;19:19:00;Afternoon;02:21:46;Fri;Mar
2000160;North West;male;black;43;SuperSport Blitz;Adult;2016/02/09;20:48:00;Night;01:47:08;Tue;Feb
2000160;North West;male;black;43;CNN;Adult;2016/03/25;13:40:00;Midday;03:31:24;Fri;Mar
2000160;North West;male;black;43;CNN;Adult;2016/02/08;02:41:00;Morning;01:30:34;Mon;Feb
869588;Western Cape;female;coloured;27;Trace TV;Adult;2016/03/03;13:25:00;Midday;01:59:12;Thu;Mar
869588;Western Cape;female;coloured;27;ICC Cricket World Cup 2011;Adult;2016/03/08;13:59:00;Midday;01:32:06;Tue;Mar
869588;Western Cape;female;coloured;27;ICC Cricket World Cup 2011;Adult;2016/03/12;13:22:00;Midday;03:39:56;Sat;Mar
940392;Gauteng;female;black;29;SuperSport Blitz;Adult;2016/03/02;20:51:00;Night;01:30:20;Wed;Mar
940392;Gauteng;female;black;29;Trace TV;Adult;2016/03/25;21:12:00;Night;01:30:36;Fri;Mar
1107441;Gauteng;female;black;16;Channel O;Teenager;2016/03/01;14:26:00;Midday;01:30:06;Tue;Mar
604047;Kwazulu Natal;male;black;35;Channel O;Adult;2016/01/07;20:43:00;Night;01:39:33;Thu;Jan
940427;Gauteng;male;indian_asian;24;Africa Magic;Adult;2016/03/31;19:55:00;Afternoon;01:30:25;Thu;Mar
940427;Gauteng;male;indian_asian;24;ICC Cricket World Cup 2011;Adult;2016/03/30;15:06:00;Midday;02:05:02;Wed;Mar
866941;Kwazulu Natal;male;black;29;Channel O;Adult;2016/03/13;23:26:00;Night;01:56:33;Sun;Mar
866941;Kwazulu Natal;male;black;29;Trace TV;Adult;2016/03/13;23:45:00;Night;01:49:06;Sun;Mar
860206;Northern Cape;male;coloured;26;ICC Cricket World Cup 2011;Adult;2016/03/06;14:06:00;Midday;01:30:00;Sun;Mar
860206;Northern Cape;male;coloured;26;M-Net;Adult;2016/03/06;16:13:00;Afternoon;01:31:19;Sun;Mar
2426866;Mpumalanga;male;indian_asian;30;ICC Cricket World Cup 2011;Adult;2016/03/16;12:33:00;Midday;02:04:26;Wed;Mar
777655;Mpumalanga;male;black;28;Supersport Live Events;Adult;2016/01/30;20:59:00;Night;01:30:00;Sat;Jan
2369649;Western Cape;male;coloured;39;SawSee;Adult;2016/01/15;12:39:00;Midday;01:30:31;Fri;Jan
2369649;Western Cape;male;coloured;39;Cartoon Network;Adult;2016/01/02;16:37:00;Afternoon;01:31:47;Sat;Jan
893227;Eastern Cape;male;black;27;SuperSport Blitz;Adult;2016/03/18;08:28:00;Morning;01:30:28;Fri;Mar
893227;Eastern Cape;male;black;27;Supersport Live Events;Adult;2016/03/06;17:13:00;Afternoon;01:30:10;Sun;Mar
824262;Gauteng;male;black;47;Supersport Live Events;Adult;2016/02/26;19:58:00;Afternoon;01:30:00;Fri;Feb
809744;Kwazulu Natal;male;indian_asian;29;ICC Cricket World Cup 2011;Adult;2016/02/22;17:32:00;Afternoon;01:30:00;Mon;Feb
809744;Kwazulu Natal;male;indian_asian;29;ICC Cricket World Cup 2011;Adult;2016/02/24;17:21:00;Afternoon;01:30:50;Wed;Feb
809744;Kwazulu Natal;male;indian_asian;29;ICC Cricket World Cup 2011;Adult;2016/02/24;15:17:00;Midday;01:30:00;Wed;Feb
809744;Kwazulu Natal;male;indian_asian;29;ICC Cricket World Cup 2011;Adult;2016/02/24;15:18:00;Midday;01:30:00;Wed;Feb
809744;Kwazulu Natal;male;indian_asian;29;Supersport Live Events;Adult;2016/03/06;15:32:00;Midday;01:30:44;Sun;Mar
